driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_right	6833de013e165433eb9334cb7cc81853	driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_right.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_brassSalt_raw	389cc97049317427887164a241ce9c90	driveAssets/art/item/cooking/food/item_brassSalt_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_shrimpOilBase_pan	ded952039cb1f4dfe9c7111ba95eaf4d	driveAssets/art/item/cooking/food/item_shrimpOilBase_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_foodWaste_plate	6ff17740817654447ae843f1c133c99a	driveAssets/art/item/cooking/food/item_foodWaste_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackSesame_bowl	4f90fa5e8beb4424785b1b377e67a147	driveAssets/art/item/cooking/food/item_blackSesame_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_seasonedSalmon_bowl	6897032f071f34650a4482afb585c499	driveAssets/art/item/cooking/food/item_seasonedSalmon_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_boiledWheatNoodles_pan	389749585aaaa4538ad0884f3a525f50	driveAssets/art/item/cooking/food/item_boiledWheatNoodles_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_eggplant_raw	c1eaaabd35c024ec5914120e651fe3bd	driveAssets/art/item/cooking/food/item_eggplant_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lightTomato_pan	f695fe1b4eed8428b814f2a69b05e21b	driveAssets/art/item/cooking/food/item_lightTomato_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dicedArtificialMeat_pan	24326c03733764049b4020da59f86389	driveAssets/art/item/cooking/food/item_dicedArtificialMeat_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialMeat_plate	aae27bcda49804e1eb1583d637bb1486	driveAssets/art/item/cooking/food/item_artificialMeat_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialSalmon_bowl	6c4f841b31ede4c8194b9d9fd477d60a	driveAssets/art/item/cooking/food/item_artificialSalmon_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_guryongNoodles_pan	0daff23dc0cbe40168e0f6ca7707aae3	driveAssets/art/item/cooking/food/item_guryongNoodles_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialMeat_piece	ad4d2b217bcdb4651b364fab80a37ac7	driveAssets/art/item/cooking/food/item_artificialMeat_piece.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_grilledSteelRoot_pan	4be566f63aa5a4238ae58e275f7b74e4	driveAssets/art/item/cooking/food/item_grilledSteelRoot_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_jangSauce_bowl	07081d7083b5d408e97ce1c66d062ab7	driveAssets/art/item/cooking/food/item_jangSauce_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_gochujang_bowl	7cebe79221ed34f5ea2b385989988362	driveAssets/art/item/cooking/food/item_gochujang_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_onion_pan	be85ccf7c7314427f85005b0c8a2ebf5	driveAssets/art/item/cooking/food/item_onion_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_gochujang_raw	23b04ecdf4f5a4b088b96b28066297b3	driveAssets/art/item/cooking/food/item_gochujang_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_jangSauce_pan	ba00a5224019842f6b3823207702fd86	driveAssets/art/item/cooking/food/item_jangSauce_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dicedArtificialMeat_cut	498a506808504444191620d6684bbde1	driveAssets/art/item/cooking/food/item_dicedArtificialMeat_cut.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lightTomato_bowl	344fd8870102745fa8e7c057afa10ad0	driveAssets/art/item/cooking/food/item_lightTomato_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_wheatNoodles_pot	a065394e64e0a4dc2af81b98d5faa34b	driveAssets/art/item/cooking/food/item_wheatNoodles_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_seasonedSalmon_pan	433ad65497496426e9b4a1b8a4928b6c	driveAssets/art/item/cooking/food/item_seasonedSalmon_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialSalmon_raw	0a6ffb835683c466991174b702e072a2	driveAssets/art/item/cooking/food/item_artificialSalmon_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_ventGrilledSalmon_raw	bca42139eabaf441f8a7284a66b2cb1d	driveAssets/art/item/cooking/food/item_ventGrilledSalmon_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dawnSoup_bento	fa2aad944839a4635aab821730e463ae	driveAssets/art/item/cooking/food/item_dawnSoup_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_foodWaste_raw	00c36282f1c9846ea90286de42ba1e0d	driveAssets/art/item/cooking/food/item_foodWaste_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_water_pot	5a8541a7fcbdc4313a7d456a0b3fd335	driveAssets/art/item/cooking/food/item_water_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_seaweedBroth_raw	2d7efc681b5bf4d0f857c9b19bc53e2c	driveAssets/art/item/cooking/food/item_seaweedBroth_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_caramelTopping_pan	d0f83f04b81a84d548fea90fc1cdb21f	driveAssets/art/item/cooking/food/item_caramelTopping_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_soyCoatedRice_plate	e223f538a6dca44c499ee457efd1ca0a	driveAssets/art/item/cooking/food/item_soyCoatedRice_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_insulatingMushroom_pot	de4ec0b31736f46fdbcfa61859dcb287	driveAssets/art/item/cooking/food/item_insulatingMushroom_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialMeat_cut	ac18fa91cfc2245acba65d37d1f12683	driveAssets/art/item/cooking/food/item_artificialMeat_cut.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiGelBase_bowl	c9b93b24d31224c5eac7d1913e9581d3	driveAssets/art/item/cooking/food/item_lumiGelBase_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_saladBase_bowl	b8a1dc34ebdde46e9aded254c5e640eb	driveAssets/art/item/cooking/food/item_saladBase_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_driedAnchovy_raw	cda0fffa195c64b8db07e43c11c397b7	driveAssets/art/item/cooking/food/item_driedAnchovy_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_newspaper_plate	24324fafabd5b42d5b0981677df0ecdc	driveAssets/art/item/cooking/food/item_newspaper_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_darkSoy_pan	694f619faa60a4d6da8842783a70bd1f	driveAssets/art/item/cooking/food/item_darkSoy_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackRice_pot	e313d0e351f8143248f6d36e81925357	driveAssets/art/item/cooking/food/item_blackRice_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_omeletteBase_raw	a914fa407bbea4849b78ca0719d3d0c8	driveAssets/art/item/cooking/food/item_omeletteBase_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiJelly_bento_left	f2a55f5d67e2f47109312d36b29ab388	driveAssets/art/item/cooking/food/item_lumiJelly_bento_left.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_skewerSet_bowl	1e103498899744da0ab0d738423b7c18	driveAssets/art/item/cooking/food/item_skewerSet_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_rooftopOmelette_pan	6ab7cad5b85ff4f8d9de0285f6928ef4	driveAssets/art/item/cooking/food/item_rooftopOmelette_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_machineRoomMeatSet_raw	4c216568bd479438d88cfccd311b8f8f	driveAssets/art/item/cooking/food/item_machineRoomMeatSet_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_moonRoot_raw	6ba2a56621d6c445694509c23c3356b7	driveAssets/art/item/cooking/food/item_moonRoot_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_driedShrimp_raw	1c9f0db681c294ad4a1fed5d1d4ae2e0	driveAssets/art/item/cooking/food/item_driedShrimp_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_bento	1e187dec6d40a4ff5a8b1c8e25e52178	driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_smokeLeafButter_bowl	6355bec2c72bb49f7b059dd88643b5d3	driveAssets/art/item/cooking/food/item_smokeLeafButter_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_insulatingMushroom_bowl	6e3d694412ef840db990b8b673a01c76	driveAssets/art/item/cooking/food/item_insulatingMushroom_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_skewerSet_pan	831454ec42f9240afbac635917cd21ac	driveAssets/art/item/cooking/food/item_skewerSet_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dawnSoup_pot	c102df7f5660d42ee9d093ba76a76b4c	driveAssets/art/item/cooking/food/item_dawnSoup_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialMeatSteak_raw	b36c20e9887eb49caa3bd27faabdd2e8	driveAssets/art/item/cooking/food/item_artificialMeatSteak_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_insulatingMushroom_cut	2ee81b9bcac95473da84474e4d714a70	driveAssets/art/item/cooking/food/item_insulatingMushroom_cut.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_newspaper_raw	24183ec6b1060474b8d2500747224695	driveAssets/art/item/cooking/food/item_newspaper_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_plate	eeaf576ff0123415dad1ccaa49c62343	driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackRiceBowl_raw	5c3dd60237b4d4dd6b6b7c45811177ee	driveAssets/art/item/cooking/food/item_blackRiceBowl_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiGelBase_pot	fa8415910e8dc4ce3bc24b51b2446e25	driveAssets/art/item/cooking/food/item_lumiGelBase_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_azureOil_pan	3cb052a9c1d4b437eb4d9ca421d54924	driveAssets/art/item/cooking/food/item_azureOil_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_smokeLeafButter_plate	1396d6eb1a6c64b1ea296c504a9c4b3e	driveAssets/art/item/cooking/food/item_smokeLeafButter_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_paprika_raw	5ab41bf140f6e42b3ad07308134502ae	driveAssets/art/item/cooking/food/item_paprika_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_ventGrilledSalmon_bento_middle	22e71b1a960184cef9f4a5b402fe692a	driveAssets/art/item/cooking/food/item_ventGrilledSalmon_bento_middle.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_garlic_raw	44fbd87ff0b0a40e78a35c8a362c903f	driveAssets/art/item/cooking/food/item_garlic_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_saladBase_raw	a340a51c0e08a4b688dd96796519d8c1	driveAssets/art/item/cooking/food/item_saladBase_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_electricFlower_bowl	6735ed1c15ed146e3bd4d4714dc7f38a	driveAssets/art/item/cooking/food/item_electricFlower_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_neonSalad_raw	f61fed5f2a86d4050a0e618173025bfd	driveAssets/art/item/cooking/food/item_neonSalad_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_garlic_pan	6a30793b6cd164d0eb8254bcc87c3734	driveAssets/art/item/cooking/food/item_garlic_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackRice_raw	0087801e3ac844daead57b93c90c1643	driveAssets/art/item/cooking/food/item_blackRice_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_rooftopOmelette_bento	c7f660efa35324ec7ba39789294dcb0a	driveAssets/art/item/cooking/food/item_rooftopOmelette_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_driedShrimp_pan	5db1da1934d7741119507191210a85dc	driveAssets/art/item/cooking/food/item_driedShrimp_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_moonRoot_pan	6d8db6621411d4478807c89e49535b23	driveAssets/art/item/cooking/food/item_moonRoot_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_skewerSet_raw	a00e01fb3f6074067a200ccc236ec873	driveAssets/art/item/cooking/food/item_skewerSet_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_water_raw	f1ec6822533314cee9794f7b6805930f	driveAssets/art/item/cooking/food/item_water_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_foodWaste_pot	fcd044b7c24e7435693acbaad72c6479	driveAssets/art/item/cooking/food/item_foodWaste_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_eggplant_bowl	ffe3e8da2025246508f01e9abf0b7713	driveAssets/art/item/cooking/food/item_eggplant_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_newspaper_pan	e896ba0ea097e40cea088d9081c61737	driveAssets/art/item/cooking/food/item_newspaper_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_greenOnion_raw	3d04bc952aa204831862e9d070859b7a	driveAssets/art/item/cooking/food/item_greenOnion_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_seaweedBroth_pot	37b6208f726b548ebb50605f5afa9557	driveAssets/art/item/cooking/food/item_seaweedBroth_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_azureOil_raw	162e148d9368f4b4380c5d437314dd67	driveAssets/art/item/cooking/food/item_azureOil_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_insulatingMushroom_raw	720b27fc6ab154ef4955bcb9b411f4dc	driveAssets/art/item/cooking/food/item_insulatingMushroom_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_soyCoatedRice_raw	8cab96d38eac54a9a84db0ea74f3ccd5	driveAssets/art/item/cooking/food/item_soyCoatedRice_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_driedAnchovy_bowl	4c06be3ba8b364416a29cf3515b5ed2d	driveAssets/art/item/cooking/food/item_driedAnchovy_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_omeletteBase_pan	7bb0dc2bbd017426d8e564a0ba1de72e	driveAssets/art/item/cooking/food/item_omeletteBase_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_darkSoy_raw	cfa0f6491dfe34c35bef7f9f5e0f94c3	driveAssets/art/item/cooking/food/item_darkSoy_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiJelly_bento_right	8a710a46ec16f4f1aadc4ce5bbed9e4d	driveAssets/art/item/cooking/food/item_lumiJelly_bento_right.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_machineRoomMeatSet_pan	9ecc2509a1ea842ea8ec448da11bddd5	driveAssets/art/item/cooking/food/item_machineRoomMeatSet_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_rooftopOmelette_raw	cb6afd4c6f4dd415ca672248c846fe16	driveAssets/art/item/cooking/food/item_rooftopOmelette_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_streetSteak49_raw	22b2e105927174cae9df992375499f43	driveAssets/art/item/cooking/food/item_streetSteak49_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_grilledWindBean_bowl	6fc24aca5ac8b44bf982d54b38c43a3f	driveAssets/art/item/cooking/food/item_grilledWindBean_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_seasonedSalmon_raw	32ccf0bcf96c74765acd454836442a2e	driveAssets/art/item/cooking/food/item_seasonedSalmon_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dawnSoup_raw	f1f405b88fc0c482298e5b7d8784da65	driveAssets/art/item/cooking/food/item_dawnSoup_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_artificialMeat_raw	199f8d6e1792b472badf39f5fb340c12	driveAssets/art/item/cooking/food/item_artificialMeat_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_insulatingMushroom_piece	3bb71d1ffdfb04a7dbf54eaa9f3b1752	driveAssets/art/item/cooking/food/item_insulatingMushroom_piece.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_ventGrilledSalmon_pan	9f152cd5f46974c7791857594c1b4df1	driveAssets/art/item/cooking/food/item_ventGrilledSalmon_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_foodWaste_pan	116d0619b71c0471f99d4cd4806ebe51	driveAssets/art/item/cooking/food/item_foodWaste_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_caramelTopping_raw	dd4c5c8b3e9fa4d4d83093ec96a099c4	driveAssets/art/item/cooking/food/item_caramelTopping_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiJelly_raw	f13190ae82745452bbbba69fe14d2c59	driveAssets/art/item/cooking/food/item_lumiJelly_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackRiceBowl_pot	5a4b5782dd0964be08df7430b00737aa	driveAssets/art/item/cooking/food/item_blackRiceBowl_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiGelBase_raw	abf29a9650d8840c18c2605252f968df	driveAssets/art/item/cooking/food/item_lumiGelBase_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_foodWaste_cut	41c6acd748ac44bc5ac56610a74e0ab5	driveAssets/art/item/cooking/food/item_foodWaste_cut.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_raw	bd546d55da2e14ba8bf1c720ec9c00b8	driveAssets/art/item/cooking/food/item_abandonedBuildingRiceBall_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_tofu_pot	e11dce648e1704d69a38be51770230d2	driveAssets/art/item/cooking/food/item_tofu_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_triangleRice_bowl	cad658e9444df43228aec5c407e0f2dc	driveAssets/art/item/cooking/food/item_triangleRice_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_mussel_raw	92aeaa8c5e071403ba3bf60aa1c215cb	driveAssets/art/item/cooking/food/item_mussel_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dicedArtificialMeat_raw	37a99685915984d9f8bb88735c47014e	driveAssets/art/item/cooking/food/item_dicedArtificialMeat_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lightTomato_raw	4e81d6487e836439b98f05410f280ed7	driveAssets/art/item/cooking/food/item_lightTomato_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_onion_raw	b6756a62bcc074cf48b655cfb064ff99	driveAssets/art/item/cooking/food/item_onion_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_guryongNoodles_raw	c4a18424281dd4d43aa54917b6c5a855	driveAssets/art/item/cooking/food/item_guryongNoodles_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiEgg_pot	5413b5af0a58e4f539fcf15c9c3e4242	driveAssets/art/item/cooking/food/item_lumiEgg_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_neonSalad_bento_middle	98ca17401cd78432390e6d339d97ac56	driveAssets/art/item/cooking/food/item_neonSalad_bento_middle.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_jangSauce_raw	048d6623bc7e041c5a20507663b04339	driveAssets/art/item/cooking/food/item_jangSauce_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_triangleRice_raw	adfe43aab907349749f92f80b88e8400	driveAssets/art/item/cooking/food/item_triangleRice_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dawnSoupBase_pot	6c79141acda2441598512467e555830d	driveAssets/art/item/cooking/food/item_dawnSoupBase_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_choppedInsulatingMushroom_bowl	3252193aac10e43d6a598a588e848033	driveAssets/art/item/cooking/food/item_choppedInsulatingMushroom_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_syntheticChicken_raw	fb90be561359142d18331a5b82343bbe	driveAssets/art/item/cooking/food/item_syntheticChicken_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_windBean_raw	91bf69d172f4241ba9af1480ed591269	driveAssets/art/item/cooking/food/item_windBean_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_streetSteak49_bento	1ca3ea4974b85466b80a6f9cd2838101	driveAssets/art/item/cooking/food/item_streetSteak49_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lemon_raw	9a8edf2c21a5f47f9971a3020012387b	driveAssets/art/item/cooking/food/item_lemon_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_streetSteak49_plate	ec78b98f607084013a6497fb8cd12b69	driveAssets/art/item/cooking/food/item_streetSteak49_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_brassSalt_pan	821f436dd351644bbb4992ced484289e	driveAssets/art/item/cooking/food/item_brassSalt_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_dawnHerb_pot	15fa6c85c974444e5863edddff7a425b	driveAssets/art/item/cooking/food/item_dawnHerb_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_machineRoomMeatSet_bento	9cc2254df27104f7ba3b12e45d5184ec	driveAssets/art/item/cooking/food/item_machineRoomMeatSet_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_brassSalt_plate	bafb6806eafc44436bdb1b21940ca5aa	driveAssets/art/item/cooking/food/item_brassSalt_plate.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_shrimpOilBase_raw	c09a80e2414ff43c781674188e51a531	driveAssets/art/item/cooking/food/item_shrimpOilBase_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_pickledSeaweed_pot	84464657cd2e24033bd52098295acedf	driveAssets/art/item/cooking/food/item_pickledSeaweed_pot.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_choppedInsulatingMushroom_raw	1cbfc39ba994d4aec84e4787a795bd0b	driveAssets/art/item/cooking/food/item_choppedInsulatingMushroom_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_ashenSoySauce_raw	c856a29e5d213420fbf641a6e5f43958	driveAssets/art/item/cooking/food/item_ashenSoySauce_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiJelly_bento_middle	aceece8a94abf4079a7949f2067b2845	driveAssets/art/item/cooking/food/item_lumiJelly_bento_middle.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_left	69d5f5de72f4f428bb6160ff8f9f4270	driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_left.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lemon_bowl	cc473d3211c084c5c97a0ee159c9caa7	driveAssets/art/item/cooking/food/item_lemon_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiLeaf_raw	81f23b2f09b91406da0ba45c6d1e9ac6	driveAssets/art/item/cooking/food/item_lumiLeaf_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_middle	e9f06f74c26294342a4da2246e0f7b72	driveAssets/art/item/cooking/food/item_powerRoomSkewer_bento_middle.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_electricFlower_raw	daa7b24fd849e477bb3be829d6e4f623	driveAssets/art/item/cooking/food/item_electricFlower_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_wheatNoodles_raw	ea6eb562c92e74848aa40e85b2a623fc	driveAssets/art/item/cooking/food/item_wheatNoodles_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_lumiEgg_pan	bdf060a211def4d7c9538d332ee1fe4a	driveAssets/art/item/cooking/food/item_lumiEgg_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_syntheticChicken_bowl	281d592f227764f4497f8c26ad78e836	driveAssets/art/item/cooking/food/item_syntheticChicken_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackDoenjang_bowl	803576ab7e52d4531aa93d954ffb10ff	driveAssets/art/item/cooking/food/item_blackDoenjang_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_cheongyangLeaf_raw	2ad88b14694c34f9faa68b912f52dd7a	driveAssets/art/item/cooking/food/item_cheongyangLeaf_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_guryongNoodles_bento	bb947ec53ed3a4e47ab1ae676e1d1755	driveAssets/art/item/cooking/food/item_guryongNoodles_bento.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_grilledWindBean_pan	8832fa5b823194e408d25b8a7ac7c33f	driveAssets/art/item/cooking/food/item_grilledWindBean_pan.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_steelRoot_raw	6c57db27de326442db20f24e45cd9483	driveAssets/art/item/cooking/food/item_steelRoot_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_blackRiceBowl_bowl	91e53115893af432e9c13c4302655d8f	driveAssets/art/item/cooking/food/item_blackRiceBowl_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_powerRoomSkewer_raw	02b236dd16423463e8b32cf929f519a7	driveAssets/art/item/cooking/food/item_powerRoomSkewer_raw.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_darkSoy_bowl	2de560f8cfec848c1abe9a691cb73169	driveAssets/art/item/cooking/food/item_darkSoy_bowl.png	0	0	1	USED
driveAssets/art/item/cooking/food/item_smokeLeafButter_raw	9e425478b9f504dcea695ec853311f75	driveAssets/art/item/cooking/food/item_smokeLeafButter_raw.png	0	0	1	USED
driveAssets/art/item/cooking/item_receipt_default	4b75167e90d1e42fbb04e53f948ec79d	driveAssets/art/item/cooking/item_receipt_default.png	0	0	0	UNUSED
driveAssets/art/item/cooking/cookingTool/bento_set	e49b203b51f8b4455b15b06dbba53413	driveAssets/art/item/cooking/cookingTool/bento_set.png	0	1	0	USED
driveAssets/art/item/cooking/cookingTool/		driveAssets/art/item/cooking/cookingTool/.DS_Store	0	0	0	UNUSED
driveAssets/art/item/cooking/cookingTool/item_pot_default	030d1bc9e5ca646568eec5350c8df1f1	driveAssets/art/item/cooking/cookingTool/item_pot_default.png	0	1	0	USED
driveAssets/art/item/cooking/cookingTool/item_cuttingSet_default	4be5f0ca6249d45e5b7059e01df4424a	driveAssets/art/item/cooking/cookingTool/item_cuttingSet_default.png	0	1	0	USED
driveAssets/art/item/cooking/cookingTool/item_bowl_default	c83e64c48f34847eb8ee786d8133ace0	driveAssets/art/item/cooking/cookingTool/item_bowl_default.png	0	1	0	USED
driveAssets/art/item/cooking/cookingTool/item_bento	e7c2e9f7392d14cb49b88d37ea634a5d	driveAssets/art/item/cooking/cookingTool/item_bento.png	0	0	0	UNUSED
driveAssets/art/item/cooking/cookingTool/item_reciept_default	e6f13a492c56440d89b8835010afbb69	driveAssets/art/item/cooking/cookingTool/item_reciept_default.png	1	0	0	USED
driveAssets/art/item/cooking/cookingTool/item_pan_default	2861fbea973c6460d891909e63d8410b	driveAssets/art/item/cooking/cookingTool/item_pan_default.png	0	1	0	USED
driveAssets/art/item/cooking/cookingTool/item_ironPlate_default	9c5e96515b7e74fdea9e973c29920500	driveAssets/art/item/cooking/cookingTool/item_ironPlate_default.png	0	1	0	USED
driveAssets/art/item/		driveAssets/art/item/.DS_Store	0	0	0	UNUSED
